Vocab Word|Page|Type of Plural|Arabic|Plural|Alt. Plural|Fem. Sing.|Fem. Plural|Part of Speech|Verb Type
tight-wad|90||نِتِن|نِتْنِين||نِتْنة|نِتْنات|n, adj|
miserly|90||نِتِن|نِتْنِين||نِتْنة|نِتْنات|n, adj|
stingy|90||نِتِن|نِتْنِين||نِتْنة|نِتْنات|n, adj|
tight-wad|90||كِحْتة|كِحْتات||||n, adj|
miserly|90||كِحْتة|كِحْتات||||n, adj|
stingy|90||كِحْتة|كِحْتات||||n, adj|
stingy|90||بَخِيل|||||adj|
penniless|91||كَحْيان|كَحْيانِين||كَحْيانة|كَحْيانات|n, adj|
dirt poor|91||كَحْيان|كَحْيانِين||كَحْيانة|كَحْيانات|n, adj|
penniless|91||طَفْران|طَفْرانِين||طَفْرانة|طَفْرانات|n, adj|
dirt poor|91||طَفْران|طَفْرانِين||طَفْرانة|طَفْرانات|n, adj|
wealthy|91||مْرَيِّش|مْرَيْشِين||مْرَيْشة|مْرَيْشات|n, adj|
well-to-do|91||مْرَيِّش|مْرَيْشِين||مْرَيْشة|مْرَيْشات|n, adj|
of means|91||مْرَيِّش|مْرَيْشِين||مْرَيْشة|مْرَيْشات|n, adj|
shame|91||خَزى|||||v|
disgrace|91||خَزى|||||v|
dishonor|91||خَزى|||||v|
humiliate|91||خَزى|||||v|
embarrass|91||خَزى|||||v|
luxurious|91||جَخّة|||||n, adj|
fancy|91||جَخّة|||||n, adj|
extravagant|91||جَخّة|||||n, adj|
busted|91||بايِز|بايْزِين||بايْزة|بايْزات|n, adj|
broken|91||بايِز|بايْزِين||بايْزة|بايْزات|n, adj|
defective|91||بايِز|بايْزِين||بايْزة|بايْزات|n, adj|
aggressive voice precipitating fight|91||عَرْبَدة|||||n|
provocative voice precipitating fight|91||عَرْبَدة|||||n|
confrontational voice precipitating fight|91||عَرْبَدة|||||n|
smell of rotting corpse|91||فَطِيسة|فَطايِس||||n|
stench of dead animal|91||فَطِيسة|فَطايِس||||n|
wrinkled (clothes)|91||مْجَعْلَك|||||adj|
comfortable (clothes or financially)|91||مْبَحْبَح|||||adj|
nice (clothes)|91||مْبَحْبَح|||||adj|
colorful (for material with many colors)|91||مْبَرْقَع|||||adj|
baggy (clothes)|91||مْسَحْوِل|||||adj|
small-talk|91||دَرْدَشة|||||n|
chatter|91||دَرْدَشة|||||n|
chitchat|91||دَرْدَشة|||||n|
din|91||شُوشَرة|||||n|
racket|91||شُوشَرة|||||n|
noise|91||شُوشَرة|||||n|
chaos|91||شُوشَرة|||||n|
shared|||مُشْتَرَك|||||adj|
in common|||مُشْتَرَك|||||adj|
different|||مُخْتَلَف|||||adj|
curly (e.g. hair)|||مْجَعِّد|||||adj|
curly (hair)|||مِش ناعِم|||||adj|
straight (hair)|||ناعِم|||||adj|
spoiled (not necessarily negative)|||مْدَلَّل|||||adj|
pampered|||مْدَلَّل|||||adj|
organization|||مُنَظِّمة|||||n|
ok|||عادِي|||||adj|
fine|||عادِي|||||adj|
normal|||عادِي|||||adj|
no big deal|||عادِي|||||adj|
regular|||عادِي|||||adj|
problem|||مُشْكِلة|مَشاكِل||||n|
not a problem|||مِش مُشْكِلة|||||adj|
biggest boy of the family|||البَكَر|||||n, adj|
eldest boy|||البَكَر|||||n, adj|
eldest son|||البَكَر|||||n, adj|
complicated|||مُعَقِّد|||مُعَقِّدة||adj|
now|||هَلّأ|||||adv|
now|||هَلّاء|||||adv|
also|||كَمان|||||adv|
too|||كَمان|||||adv|
also|||بَرْضُو|||||adv|
too|||بَرْضُو|||||adv|
also|||أيْضاً|||||adv|
too|||أيْضاً|||||adv|
outside|||بَرّا|||||n, adj|
outside|||خارِج|||||n, adj|
inside|||جُوّا|||||n, adj|
inside|||داخِل|||||n, adj|
context|||سِياق|||||adj|
work|||دِوام|||||n|
job|||دِوام|||||n|
employment|||دِوام|||||n|
working|||مْداوِم|||||adj|
truthfully|||بِصَراحة|||||adv|
frankly|||بِصَراحة|||||adv|
frankness|||صَراحة|||||n|
frank|||صَرِيح|||||adj|
upfront|||صَرِيح|||||adj|
single (social status)|||عِزابِي|||عِزابِيّة||n, adj|
divorced|||مْطَلِّق|||مْطَلِّقة||n, adj|
divorced|||مُنْفَصِل|||مُنْفَصِلة||n, adj|
seperated|||مُنْفَصِل|||مُنْفَصِلة||adj|
engagement|||خُطْبة|||||n|
broken-up from engagement|||فاسِح|||فاسِحة||n, adj|
rare|||نادِر|||||adj|
step|||خُطْوة|خُطْوات||||n|
clothes|||مُلابِس|||||n|
clothes|||أواعِي|||||n|
presented|||مُقَدِّم|||||adj|
offered|||مُقَدِّم|||||adj|
delayed|||مُؤَخَّر|||||adj|
except|||إلّا|||||prep|
until|||إلّا|||||prep|
without|||بِلاء|||||prep|
without|||بِدُون|||||prep|
cancel|||كَنْسَل|||||v|2d
conservative|||مُحافِظ|مُحافِظِين||مُحافِظة|مُحافِظات|n, adj|
liberal (culturally)|||مِنْفَتِح|مِنْفَتِحِين||مِنْفَتِحة|مِنْفَتِحات|n, adj|
open-minded|||مِنْفَتِح|مِنْفَتِحِين||مِنْفَتِحة|مِنْفَتِحات|n, adj|
liberal (politically)|||لِيبِيرالِي|لِيبِيرالِيِّين||لِيبِيرالِيّة|لِيبِيرالِيّات|n, adj|
by himself (herself, etc)|||لِحالُه|لِحالْهُم||لِحالْها||adj|
alone|||لِحالُه|لِحالْهُم||لِحالْها||adj|
want|||بِدُّه|بِدّهُم||بِدّها||n, v|
need|||بِدُّه|بِدّهُم||بِدّها||n, v|
if|||إذا|||||prep|
wide|||راحِب|||||adj|
comfort|||راحة|||||n|
rest|||راحة|||||n|
relief|||راحة|||||n|
little|||شْوَيّ|||شْوَيّة||adj|
a little bit|||شْوَيّ|||شْوَيّة||adj|
slowly|||شْوَيّ شْوَيّ|||||adv|
creative|||مُبْدِع|||||adj|
inventive|||مُبْدِع|||||adj|
despite|||مع إنُّه|||||prep|
even though|||مع إنُّه|||||prep|
although|||مع إنُّه|||||prep|
despite|||إنَّها|||||prep|
even though|||إنَّها|||||prep|
although|||إنَّها|||||prep|
present (time, tense)|||مُضارِع|||||n|
past (time, tense)|||ماضِي|||||n|
past|||ماضِي|||||adj|
last|||ماضِي|||||adj|
swimming|||سِباحة|||||n|
himself (herself, etc)|||حالُه|حالْهُم||حالْها||n|
himself (herself, etc)|||نَفْسُه|نَفْسهُم||نَفْسها||n|
same|||نَفْس|||||adj|
citation|||مُخالَفة|مُخالَفات||||n|
the price of fame|||ضَرِيبة الشَهْرة|||||n|
kidnapped|||مَخْطُوف|||||n, adj|
boycott|||مُقاطَعة|||||n|
zionist|||صَحْيُونِي|||صَحْيُونِيّة||n, adj|
debate|||جَدَل|||||n|
controversy|||جَدَل|||||n|
invent|||اخْتَرَع|||||v|8a
magnet|||مَغْناطِيس|||||n|
magnetic|||مَغْنَطِيسِي|||||adj|
convincing|||مُقْنِع|||||adj|
logical|||مَنْطَقِي|||||adj|
logic|||مَنْطَق|||||n|
makes sense|||مَنْطَقِي|||||adj|
doesn't make sense|||مِش مَنْطَقِي|||||adj|
illogical|||مِش مَنْطَقِي|||||adj|
this|||هادا|||هادِي||n|
this|||هاد|||هايْ||n|
that|||هَداك|||هَدِيك||n|
these|||هَدُول|||||n|
those|||هَدُولاك|||||n|
parents (when used by kids)|||أهِل|أهالِي||||n|
straight|||دُغْرِي|||||adj|
already|||أصْلاً|||||adv|
already|||مِن الأَصِل|||||adv|
already (adjective)|||صار (صِفّة)|||||v|
originally|||أصْلاً|||||adv|
rectangle|||مُسْتَطِيل|||||n|
satisfy|||رَضى|||||v|
please|||رَضى|||||v|
glasses|||نَظّارة|||||n|
outfit (clothes)|||لِبْسة|||||n|
speech|||كَلام|||||n|
talk|||كَلام|||||n|
talking|||كَلام|||||n|
maybe|||بَلْكِي|||||adv|
perhaps|||بَلْكِي|||||adv|
maybe|||مُمْكِن|||||adv|
perhaps|||مُمْكِن|||||adv|
can|||مُمْكِن|||||v, adj|
be able|||مُمْكِن|||||v, adj|
possible|||مُمْكِن|||||adj|
negation|||نَفِي|||||n|
discoursing|||خِطابة|||||n|
public speaking|||خِطابة|||||n|
favor|||مَعْرُوف|||||n|
favor|||خِدْمة|||||n|
service|||خِدْمة|||||n|
Cairo|||القاهِرة|||||n|
other|||ثانِي|ثانِيِّين||||n|
second|||ثانِي|||ثانْية||adj|
another|||ثانِي|||ثانْية||adj|
well|||بِخِير|||||adv|
good|||بِخِير|||||adv|
later|||بَعْدَيْن|||||adv|
afterwards|||بَعْدَيْن|||||adv|
after|||بَعْد|||||prep|
good|||الحَسَنة|||||n|
bad|||السَّيِّئة|||||n|
late|||مَرْحُوم|||||adj|
shown mercy|||مَرْحُوم|||||adj|
one who has died|||مَرْحُوم|||||adj|
eww|||يَعْ|||||adj|
gross|||يَعْ|||||adj|
insect|||حَشَرة|||||n|
bug|||حَشَرة|||||n|
soup|||شُورْبة|شُورْبات||||n|
not|||مِش|||||adv|
darn|||يا بَيَّيْه|||||inter|
dang|||يا بَيَّيْه|||||inter|
wow|||يا بَيَّيْه|||||inter|
geez|||يا بَيَّيْه|||||inter|
gosh|||يا بَيَّيْه|||||inter|
wow|||يا سَلام|||||inter|
my goodness|||يا سَلام|||||inter|
be disgusted|||قَرَف|||||v|
be grossed out|||قَرَف|||||v|
disgust|||قَرَّف|||||v|
gross out|||قَرَّف|||||v|
but|||بَس|||||conj|
just|||بَس|||||adv|
only|||بَس|||||adv|
veg-out|||اسْتَرْخى|||||v|
veg|||اسْتَرْخى|||||v|
not|||مُو|||||adv|
from|||مِن|||||prep|
of|||مِن|||||prep|
since|||مِن|||||prep|
with|||مَعْ|||||prep|
-ing|||عَمْ|||||pres. cont.|
together|||مع بَعِض|||||adv|
together|||بَعِض|||||adv|
why|||لَيْش|||||adv|
have|||عِنْدُه|عِنْدهُم||عِنْدها||n, v|
what|||ما|||||n|
whatever|||ما|||||n|
whichever|||ما|||||n|
which|||ما|||||n|
not|||ما|||||adv|
مِن ما|||مِمّا|||||cont|
before|||قَبِل|||||prep|
have|||مَعُه|مَعْهُم||مَعْها||prep, v|
have on oneself|||مَعُه|مَعْهُم||مَعْها||prep, v|
must|||لازِم|||||modal|
need|||لازِم|||||modal|
should|||لازِم|||||modal|
have to|||لازِم|||||modal|
Quran|||القُرْآن|||||n|
current|||دارِج|||دارْجة||adj|
prevalent|||دارِج|||دارْجة||adj|
when (non-interrogative)|||لَمّا|||||adv|
whenever|||لَمّا|||||adv|
whenever|||كُلْما|||||adv|
which|||إلِّي|||||n|
that which|||إلِّي|||||n|
whoever|||إلِّي|||||n|
whatever|||إلِّي|||||n|
whoever|||مِين|||||n|
who|||مِين|||||n|
any|||أيّ|||||adj|
which|||أيّ|||||adj|
how|||كِيف|||||adv|
however|||كِيف|||||adv|
by  (prefix)|||بِ|||||prep|
with (prefix)|||بِ|||||prep|
in (prefix)|||بِ|||||prep|
at (prefix)|||بِ|||||prep|
of (prefix)|||بِ|||||prep|
inside (prefix)|||بِ|||||prep|
in|||فِي|||||prep|
at|||فِي|||||prep|
inside|||فِي|||||prep|
towards (prefix)|||لَ|||||prep|
to (prefix)|||لَ|||||prep|
towards|||إلى|||||prep|
to|||إلى|||||prep|
for (prefix)|||لِ|||||prep|
to (prefix)|||لِ|||||prep|
about|||عَن|||||prep|
from|||عَن|||||prep|
that|||إنُّه|||||adj|
that|||إنّ|||||adj|
there is|||فِيه|||||adv|
there are|||فِيه|||||adv|
is there|||فِيه|||||adv|
are there|||فِيه|||||adv|
what|||شُو|||||n|
what|||أَيْش|||||n|
there|||هُناك|||||adv|
here|||هُنّ|||||adv|
here|||هَوْن|||||adv|
will (precedes verb, indicating future)|||رَحْ|||||help. v|
will (prefix, indicating future)|||حَ|||||help. v|
because|||عَشان|||||conj|
because|||عَلَشان|||||conj|
if|||لَوْ|||||prep|
unless|||إلا إذا|||||conj|
as soon as|||أوَّلْما|||||conj|
even if|||حَتّى لَوْ|||||conj|
even|||حَتّى|||||adj|
until|||حَتّى|||||conj|
in order that|||حَتّى|||||conj|
so that|||حَتّى|||||conj|
for|||حَتّى|||||conj|
until|||لَحَتّى|||||conj|
so (prefix)|||فَ|||||conj|
then (prefix)|||فَ|||||conj|
as (prefix)|||كَ|||||adv|
since|||مُنْذُ|||||prep|
on|||عَلى|||||prep|
on top of|||عَلى|||||prep|
on (prefix)|||عَ|||||prep|
on top of (prefix)|||عَ|||||prep|
over|||فَوْق|||||prep|
on top of|||فَوْق|||||prep|
above|||فَوْق|||||prep|
through|||خِلال|||||prep|
throughout|||خِلال|||||prep|
during|||خِلال|||||prep|
during the next|||خِلال|||||prep|
within|||خِلال|||||prep|
within the next|||خِلال|||||prep|
between|||بَيْن|||||prep|
among|||بَيْن|||||prep|
while|||بَيْنْما|||||prep|
beside|||جَنْبْ|||||prep|
next to|||جَنْبْ|||||prep|
beside|||جَمْبْ|||||prep|
next to|||جَمْبْ|||||prep|
beside|||عَلى جانِب|||||prep|
next to|||عَلى جانِب|||||prep|
to the side|||عَلى جانِب|||||prep|
side|||جانِب|جَوانِب||||n|
right|||يَمِين|||||n|
left|||شْمال|||||n|
left|||يَسار|||||n|
clear|||واضِح|||||adj|
pure|||صافِي|||||adj|
net|||صافِي|||||adj|
clear|||صافِي|||||adj|
sheer|||صافِي|||||adj|
billion|||مِلْيار|مِلْيارات||||n|
sold|||مَبْيُوع|||مَبْيُوعة||adj|
appropriate|||مُناسِب|||مُناسِبة||adj|
majesty|||جَلالة|||||n|
as much as|||قَدّما|||||adv|
as much|||قَدّما|||||adv|
flee|||هَرَب|||||v|
run off|||هَرَب|||||v|
credit|||إِئْتِمان|||||n|
credit card|||بِطاقة إِئْتِمان|بِطاقات إِئْتِمان||||n|
cash|||كاش|||||n|
be enough|||كَفّى|||||v|
be sufficient|||كَفّى|||||v|
suffice|||كَفّى|||||v|
enough|||كِفاية|||||adj|
sufficient|||كِفاية|||||adj|
communist|||شُيُوعِي|||شُيُوعِيّة||n, adj|
risk|||خاطَر|||||v|
chance|||خاطَر|||||v|
be dissappointed|||تَخَيَّب أمَلُه|||||v|
speed bump|||مَطَبّ|||||n|
bump|||مَطَبّ|||||n|
kilometer|||كِيلُومِتِر|كِيلُومِتِرات||||n|
around|||حَوالِي|||||adj|
approximately|||حَوالِي|||||adj|
about|||حَوالِي|||||adj|
at the place of|||عِنْد|||||n|
near|||عِنْد|||||n, adj|
by|||عِنْد|||||n, adj|
last|||أخِير|||||adj|
final|||أخِير|||||adj|
finally|||أخِيراً|||||adv|
lastly|||أخِيراً|||||adv|
a lot|||كَثِير|||||n|
a lot|||كْتِير|||||n|
very|||كْتِير|||||adj|
too much|||كْتِير كْتِير|||||adj|
too (something)|||كْتِير كْتِير|||||adj|
in need of|||مِحْتاج|مِحْتاجِين||مِحْتاجة|مِحْتاجات|adj|
in need|||مِحْتاج|مِحْتاجِين||مِحْتاجة|مِحْتاجات|adj|
needing|||مِحْتاج|مِحْتاجِين||مِحْتاجة|مِحْتاجات|adj|
operation|||عَمَلِيّة|عَمَلِيّات||||n|
hip|||حَوْض|||||n|
pelvis|||حَوْض|||||n|
waist|||وِرِك|وْراك||||n|
moment|||لَحْظة|لَحْظات||||n|
permission|||إذِن|||||n|
trip|||رِحْلة|||||n|
journey|||رِحْلة|||||n|
usually|||عادةً|||||adv|
typically|||عادةً|||||adv|
break|||اسْتِراحة|||||n|
rest|||اسْتِراحة|||||n|
impression|||إنْطِباع|إنْطِباعات||||n|
regardless of what (plus verb)|||بِغَضّ النَّظَر عن شو ما|||||phrase|
regardless|||بِغَضّ النَّظَر|||||phrase|
regardless of|||بِغَضّ النَّظَر عن|||||phrase|
completely|||كُلِّيّاً|||||adv|
totally|||كُلِّيّاً|||||adv|
look|||نَظَر|نَظَرات||||n|
view|||نَظَر|نَظَرات||||n|
sight|||نَظَر|نَظَرات||||n|
consideration|||نَظَر|نَظَرات||||n|
aversion|||غَضّ|||||n|
disregarding|||غَضّ|||||n|
overlooking|||غَضّ|||||n|
be blessed|||تَبارَك|||||v|
idea (specific uses)|||خاطِر|خَواطِر||||n|
thought (specific uses)|||خاطِر|خَواطِر||||n|
notion|||خاطِر|خَواطِر||||n|
liking|||خاطِر|خَواطِر||||n|
inclination|||خاطِر|خَواطِر||||n|
warm|||دافِي|||دافْية||adj|
need|||حاجة|حاجات||||n|
in need|||بِحاجة|||||adj|
at least|||على الأقَلّ|||||adv|
at least|||على أقَلّ|||||adv|
at least|||عَأَقَلّ|||||adv|
at least|||بِالقَلِيلة|||||adv|
consideration|||إعْتِبار|||||n|
considering|||إعْتِبار|||||n|
Jerash|||جَرَش|||||n|
tour|||جَوْلة|||||n|
ride|||جَوْلة|||||n|
Roman|||رُومانِي|||رُومانِيّة||adj|
preserved|||مُحافِظ|||مُحافِظة||adj|
van|||فان|||||n|
support|||دَعِم|||||n|
backing|||دَعِم|||||n|
funding|||دَعِم|||||n|
election|||إنْتِخابِي|||إنْتِخابِيّة||adj|
candidate|||مُرَشَّح|مُرَشَّحِين||مُرَشَّحة|مُرَشَّحات|n|
Ibuprofen|||بْرُوفِن|||||n|
like|||زَيّ|||||adv|
as|||زَيّ|||||adv|
blind|||أعْمى|عُمْيان||عَمْياء||n, adj|
blindness|||عَمى|||||n|
skill|||مَهارة|مَهارات||||n|
tired|||تَعْبان|||تَعْبانة||adj|
object|||تَمانَع|||||v|
hurry|||يَلّا|||||adv|
here you go|||يَلّا|||||adv|
go ahead|||يَلّا|||||adv|
come on|||يَلّا|||||adv|
sip|||شَفّة|||||n|
drag|||شَفّة|||||n|
cigarette|||سِيجارة|سَجايِر||||n|
blow|||نَفَخ|||||v|
be robbed|||انْسَرَق|||||v|
be broken into|||انْسَرَق|||||v|
install|||رَكَّب|||||v|
set up|||رَكَّب|||||v|
warning|||إنْذار|إنْذارات||||n|
alarm|||إنْذار|إنْذارات||||n|
few|||أكَمّ|||||n|
few|||أكَمّ مِن|||||n|
